Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),drone Deployment Cost ($),drone Sites flagged for Follow-Up,drone Leaks tagged for repair,drone Sites Visited,drone Travel Time (Minutes),drone Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,1032.70778,738.94655,293.76123,500.00000,385,387,0,1,0.00000,0.00000,200.00000,500.00000,0,,9,300,180,0.00000,,0,0,0,0
2022-01-02,1041.86920,739.17000,302.69920,500.00000,387,2,0,0,0.00000,0.00000,0.00000,500.00000,0,,1,30,20,0.00000,,0,0,0,0
2022-01-03,1047.45543,744.30933,303.14610,1000.00000,389,4,0,1,58.00000,0.00000,200.00000,0.00000,9,,0,0,0,1000.00000,,58,3,120,360
2022-01-04,1060.19203,748.55487,311.63717,1000.00000,389,2,0,1,67.00000,0.00000,200.00000,0.00000,1,,0,0,0,1000.00000,,67,3,120,360
2022-01-05,1061.97963,750.34246,311.63717,1000.00000,391,2,0,0,79.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,79,3,120,360
2022-01-06,1061.97963,750.34246,311.63717,500.00000,391,0,0,0,25.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,25,1,30,120
2022-01-07,1077.84452,757.26938,320.57514,0.00000,395,4,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,1068.90655,757.26938,311.63717,0.00000,394,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,1068.90655,757.26938,311.63717,0.00000,394,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,1068.90655,757.26938,311.63717,0.00000,394,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,1074.26933,762.63217,311.63717,0.00000,396,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
