Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,1028.46224,688.22358,340.23867,6030.00000,372,376,0,4,0.00000,0.00000,800.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,1027.15879,688.67048,338.48831,30.00000,374,3,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,1025.18499,688.67048,336.51451,30.00000,373,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,1030.32432,685.98909,344.33524,30.00000,372,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,1030.32432,677.72146,352.60286,30.00000,372,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,1040.37954,687.77668,352.60286,30.00000,373,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,1040.37954,687.77668,352.60286,30.00000,373,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,1049.09406,696.49120,352.60286,30.00000,375,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,1042.80024,688.22358,354.57666,30.00000,375,1,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,1028.27604,673.69938,354.57666,1030.00000,372,0,0,3,62.00000,0.00000,600.00000,30,10,,10,0,0,1000.00000,,62,3,120,360
2022-01-11,1037.88435,673.69938,364.18497,1030.00000,374,2,0,0,66.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,66,3,120,360
