Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,1094.49149,821.62276,272.86873,2876.00000,390,391,0,0,50,0.00000,0.00000,2876.00000,,50,3,180,300
2022-01-02,1094.49149,821.62276,272.86873,2876.00000,390,0,0,0,59,0.00000,0.00000,2876.00000,,59,3,180,360
2022-01-03,1094.93839,822.06966,272.86873,2876.00000,392,2,0,0,36,0.00000,0.00000,2876.00000,,36,3,180,300
2022-01-04,1101.38117,826.53864,274.84253,2876.00000,394,2,0,0,78,0.00000,0.00000,2876.00000,,78,3,180,360
2022-01-05,1101.38117,826.53864,274.84253,0.00000,394,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1101.15772,826.76209,274.39563,0.00000,394,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1100.71082,826.09174,274.61908,0.00000,392,1,0,3,0,0.00000,600.00000,0.00000,,0,0,0,0
2022-01-08,1109.20189,826.09174,283.11015,0.00000,394,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1111.88329,828.77313,283.11015,0.00000,395,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1120.82125,837.04075,283.78050,0.00000,397,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1120.37436,837.04075,283.33360,0.00000,396,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1120.37436,837.04075,283.33360,0.00000,396,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1120.59780,837.04075,283.55705,0.00000,397,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1118.62400,837.04075,281.58325,0.00000,396,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1119.07090,837.04075,282.03015,0.00000,397,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,935.61910,653.58895,282.03015,9200.00000,350,0,46,1,0,9200.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,763.97286,479.52201,284.45085,11400.00000,295,3,57,1,0,11400.00000,200.00000,0.00000,,0,0,0,0
2022-01-18,642.19304,357.74219,284.45085,6200.00000,264,0,31,0,0,6200.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,374.72433,90.27348,284.45085,13400.00000,197,0,67,0,0,13400.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,377.40572,92.95487,284.45085,0.00000,198,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,377.62917,93.17832,284.45085,0.00000,199,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,377.62917,93.17832,284.45085,0.00000,199,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,376.10227,92.95487,283.14739,0.00000,199,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-24,383.69954,100.55215,283.14739,0.00000,202,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,383.25264,100.10525,283.14739,0.00000,201,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,385.93403,102.78664,283.14739,0.00000,202,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,387.90783,102.78664,285.12119,0.00000,203,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,387.46094,102.78664,284.67430,0.00000,202,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,387.90783,102.78664,285.12119,0.00000,203,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,387.46094,102.78664,284.67430,0.00000,202,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,390.14233,105.46803,284.67430,0.00000,203,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,390.36578,105.69148,284.67430,0.00000,204,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,398.85685,105.46803,293.38882,0.00000,203,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-03,400.86789,108.14942,292.71847,0.00000,203,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,401.09134,108.37287,292.71847,0.00000,204,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,403.54928,110.83081,292.71847,0.00000,204,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-06,406.23067,113.51220,292.71847,0.00000,205,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,416.73278,116.64049,300.09229,0.00000,206,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,414.53553,116.41704,298.11849,0.00000,204,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-09,424.36730,117.98119,306.38611,0.00000,206,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,428.20318,124.01431,304.18886,0.00000,205,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,425.78248,124.01431,301.76816,0.00000,204,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,428.46387,126.69570,301.76816,0.00000,205,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,436.73149,134.96333,301.76816,0.00000,206,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,436.73149,134.51643,302.21506,0.00000,206,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-15,438.74253,137.19782,301.54471,0.00000,206,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,443.65841,142.11370,301.54471,0.00000,207,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-17,444.10531,142.11370,301.99161,0.00000,208,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,444.32876,142.33715,301.99161,0.00000,209,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
