Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),stationary Deployment Cost ($),stationary Sites flagged for Follow-Up,stationary Leaks tagged for repair,stationary Sites Visited,stationary Travel Time (Minutes),stationary Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,1032.70778,738.94655,293.76123,6030.00000,385,387,0,1,0.00000,0.00000,200.00000,6030,0,,10,0,0,0.00000,,0,0,0,0
2022-01-02,1041.86920,739.17000,302.69920,30.00000,387,2,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-03,1047.45543,744.30933,303.14610,30.00000,389,4,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-04,1060.19203,748.55487,311.63717,30.00000,389,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-05,1059.29824,747.66107,311.63717,30.00000,390,2,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-06,1056.61685,744.97968,311.63717,30.00000,389,0,0,1,0.00000,0.00000,200.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-07,1072.48174,751.90660,320.57514,30.00000,393,4,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-08,1058.18099,746.54382,311.63717,30.00000,390,0,0,2,0.00000,0.00000,400.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-09,1058.18099,746.54382,311.63717,30.00000,390,0,0,0,0.00000,0.00000,0.00000,30,0,,10,0,0,0.00000,,0,0,0,0
2022-01-10,1058.18099,746.54382,311.63717,1030.00000,390,0,0,0,66.00000,0.00000,0.00000,30,10,,10,0,0,1000.00000,,66,3,120,360
2022-01-11,1063.54377,751.90660,311.63717,1030.00000,392,2,0,0,70.00000,0.00000,0.00000,30,0,,10,0,0,1000.00000,,70,3,120,360
2022-01-12,1062.64997,751.01281,311.63717,1030.00000,389,0,0,3,67.00000,0.00000,600.00000,30,0,,10,0,0,1000.00000,,67,3,120,360
2022-01-13,1069.98656,756.37559,313.61097,530.00000,389,3,0,3,24.00000,0.00000,600.00000,30,0,,10,0,0,500.00000,,24,1,30,120
