Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU_mdl_high Deployment Cost ($),OGI_FU_mdl_high Sites flagged for Follow-Up,OGI_FU_mdl_high Leaks tagged for repair,OGI_FU_mdl_high Sites Visited,OGI_FU_mdl_high Travel Time (Minutes),OGI_FU_mdl_high Survey Time (Minutes)
2022-01-01,1035.01675,675.04007,359.97668,400.00000,365,365,0,0,0.00000,0.00000,0.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,1030.54777,670.57109,359.97668,400.00000,364,1,0,2,0.00000,0.00000,400.00000,400.00000,0,,1,20,30,0.00000,,0,0,0,0
2022-01-03,1039.48574,670.57109,368.91465,1000.00000,365,1,0,0,19.00000,0.00000,0.00000,0.00000,9,,0,0,0,1000.00000,,19,3,120,360
2022-01-04,1049.31750,670.57109,378.74641,1000.00000,368,3,0,0,25.00000,0.00000,0.00000,0.00000,1,,0,0,0,1000.00000,,25,3,120,360
2022-01-05,1049.31750,670.57109,378.74641,1000.00000,368,0,0,0,30.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,30,3,120,360
2022-01-06,1054.00994,675.26352,378.74641,500.00000,370,2,0,0,11.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,11,1,30,120
2022-01-07,1054.00994,675.26352,378.74641,0.00000,370,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,1065.85275,678.16836,387.68438,0.00000,373,3,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,1065.62930,677.94491,387.68438,0.00000,372,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,1056.69133,677.94491,378.74641,0.00000,371,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,1056.24443,677.94491,378.29952,0.00000,370,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
