Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,1032.70778,738.94655,293.76123,250.00000,385,387,0,1,0.00000,0.00000,200.00000,250.00000,0,,10,20,10,0.00000,,0,0,0,0
2022-01-02,1041.86920,739.17000,302.69920,0.00000,387,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-03,1047.45543,744.30933,303.14610,1000.00000,389,4,0,1,43.00000,0.00000,200.00000,0.00000,10,,0,0,0,1000.00000,,43,3,120,360
2022-01-04,1060.19203,748.55487,311.63717,1000.00000,389,2,0,1,46.00000,0.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,46,3,120,360
2022-01-05,1059.29824,747.66107,311.63717,1000.00000,390,2,0,1,48.00000,0.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,48,3,120,360
2022-01-06,1059.29824,747.66107,311.63717,500.00000,390,0,0,0,19.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,19,1,30,120
2022-01-07,1075.16313,754.58799,320.57514,0.00000,394,4,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,1066.22516,754.58799,311.63717,0.00000,393,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,1066.22516,754.58799,311.63717,0.00000,393,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,1066.22516,754.58799,311.63717,0.00000,393,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
