Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI_mdl_high Deployment Cost ($),OGI_mdl_high Sites flagged for Follow-Up,OGI_mdl_high Leaks tagged for repair,OGI_mdl_high Sites Visited,OGI_mdl_high Travel Time (Minutes),OGI_mdl_high Survey Time (Minutes)
2022-01-01,1055.20167,767.54805,287.65362,2876.00000,361,364,0,3,22,0.00000,600.00000,2876.00000,,22,3,180,300
2022-01-02,1053.63752,765.98390,287.65362,2876.00000,360,0,0,1,22,0.00000,200.00000,2876.00000,,22,3,180,360
2022-01-03,1062.57549,765.98390,296.59159,2876.00000,361,1,0,0,13,0.00000,0.00000,2876.00000,,13,3,180,300
2022-01-04,1070.84311,774.25153,296.59159,2876.00000,362,1,0,0,26,0.00000,0.00000,2876.00000,,26,3,180,360
2022-01-05,1073.97140,776.93292,297.03849,0.00000,364,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-06,1087.15491,790.56332,296.59159,0.00000,366,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,1087.60180,790.56332,297.03849,0.00000,367,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1091.21423,796.14955,295.06468,0.00000,366,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,1089.68733,796.14955,293.53778,0.00000,366,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,1087.67629,793.46816,294.20813,0.00000,366,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-11,1086.74525,790.56332,296.18193,0.00000,365,1,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-01-12,1092.10803,795.92610,296.18193,0.00000,367,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1083.17006,795.70265,287.46741,0.00000,364,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-14,1083.17006,795.70265,287.46741,0.00000,364,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1083.17006,795.70265,287.46741,0.00000,364,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,949.10053,661.63312,287.46741,4800.00000,340,0,24,0,0,4800.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,830.89590,543.42849,287.46741,3800.00000,319,0,19,2,0,3800.00000,400.00000,0.00000,,0,0,0,0
2022-01-18,779.94948,492.92897,287.02051,1600.00000,311,1,8,0,0,1600.00000,0.00000,0.00000,,0,0,0,0
2022-01-19,646.10340,358.63599,287.46741,5400.00000,286,2,27,0,0,5400.00000,0.00000,0.00000,,0,0,0,0
