Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,914.50315,654.03585,260.46730,2876.00000,329,330,0,1,17,0.00000,200.00000,2876.00000,,17,3,180,300
2022-01-02,914.27970,653.81240,260.46730,2876.00000,328,0,0,1,33,0.00000,200.00000,2876.00000,,33,3,180,360
2022-01-03,918.22730,653.81240,264.41490,2876.00000,330,2,0,0,26,0.00000,0.00000,2876.00000,,26,3,180,300
2022-01-04,918.22730,653.81240,264.41490,2876.00000,330,0,0,0,23,0.00000,0.00000,2876.00000,,23,3,180,360
2022-01-05,919.97765,653.58895,266.38870,0.00000,330,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,919.97765,653.58895,266.38870,0.00000,330,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,918.86041,652.02481,266.83560,0.00000,329,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-08,916.17901,649.34341,266.83560,0.00000,328,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,913.49762,646.66202,266.83560,0.00000,327,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-10,920.64800,653.81240,266.83560,0.00000,331,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,920.64800,653.81240,266.83560,0.00000,331,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,920.87145,654.03585,266.83560,0.00000,332,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,920.87145,654.03585,266.83560,0.00000,332,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,916.21626,651.35446,264.86180,0.00000,330,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-15,922.24938,657.38759,264.86180,0.00000,333,4,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-16,869.06847,603.75978,265.30870,3600.00000,316,2,18,1,0,3600.00000,200.00000,0.00000,,0,0,0,0
2022-01-17,759.35491,485.77859,273.57632,5000.00000,292,2,25,1,0,5000.00000,200.00000,0.00000,,0,0,0,0
2022-01-18,683.60562,410.02931,273.57632,4200.00000,270,0,21,1,0,4200.00000,200.00000,0.00000,,0,0,0,0
2022-01-19,612.54877,347.91043,264.63835,3600.00000,251,1,18,0,0,3600.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,615.19292,347.91043,267.28250,0.00000,253,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,598.88113,348.13387,250.74726,0.00000,252,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,603.57356,352.82631,250.74726,0.00000,254,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,602.49356,352.82631,249.66725,0.00000,255,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-24,606.10599,358.41254,247.69345,0.00000,254,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-25,608.34048,360.64703,247.69345,0.00000,254,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-26,606.59013,360.87048,245.71965,0.00000,254,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,613.74050,368.02085,245.71965,0.00000,256,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-28,613.74050,368.02085,245.71965,0.00000,256,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,614.44809,370.70225,243.74585,0.00000,256,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,614.67154,370.92569,243.74585,0.00000,257,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-31,616.64534,370.92569,245.71965,0.00000,258,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,619.77363,373.60709,246.16655,0.00000,260,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,619.77363,373.60709,246.16655,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,619.77363,373.60709,246.16655,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,619.77363,373.60709,246.16655,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,622.45502,376.28848,246.16655,0.00000,261,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,622.45502,376.28848,246.16655,0.00000,261,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,622.23157,376.06503,246.16655,0.00000,260,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-08,624.72676,380.53401,244.19275,0.00000,260,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,622.08261,380.53401,241.54860,0.00000,258,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,619.17777,377.62917,241.54860,0.00000,256,0,0,2,0,0.00000,400.00000,0.00000,,0,0,0,0
2022-02-11,620.70467,377.62917,243.07550,0.00000,256,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,632.54748,380.53401,252.01347,0.00000,259,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-13,632.77093,380.53401,252.23692,0.00000,260,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-14,632.77093,380.53401,252.23692,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,632.77093,380.53401,252.23692,0.00000,260,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,635.86198,382.09816,253.76382,0.00000,261,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,638.09647,384.77955,253.31692,0.00000,261,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,641.22476,387.90783,253.31692,0.00000,263,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,641.22476,387.90783,253.31692,0.00000,263,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,637.87302,384.55610,253.31692,0.00000,263,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-21,633.40404,380.08711,253.31692,0.00000,262,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-22,633.40404,380.08711,253.31692,0.00000,262,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-23,631.87713,380.53401,251.34312,0.00000,262,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,633.85093,380.53401,253.31692,0.00000,263,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-25,633.85093,380.53401,253.31692,0.00000,263,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-26,634.29783,380.98091,253.31692,0.00000,264,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-27,632.73369,379.41676,253.31692,0.00000,263,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
