Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,11563.4967920064,5550.0,17.14137940102228,1884.1148428210372
P_aircraft,1,32660.6777309088,11450.0,12.520517020428429,5321.614110010273
P_aircraft,2,4627.1863218816,3350.0,25.856503028001164,753.9372031116293
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,20721.5628160896,8650.0,14.908555603185427,3376.2973926046043
P_drone,0,11563.4967920064,6300.0,19.45778202278205,1884.1148428210372
P_drone,1,32660.6777309088,12200.0,13.340638222639898,5321.614110010273
P_drone,2,4627.1863218816,4100.0,31.64527236262829,753.9372031116293
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,20721.5628160896,9400.0,16.20120493294139,3376.2973926046043
P_OGI,0,118261.1665830816,50304.0,15.191558484325364,19269.0518531163
P_OGI,1,112029.8383680192,49904.0,15.909026918622224,18253.741502651676
P_OGI,2,107704.3084352928,47904.0,15.8847604864851,17548.955113559554
P_OGI,3,106592.6486488032,47704.0,15.983412620954839,17367.825240687518
P_OGI,4,94632.5294966304,43304.0,16.342915451990507,15419.086167910296
P_stationary,0,244067.7662746848,233950.0,34.233759215273224,39767.529611820806
P_stationary,1,223168.7847128832,233550.0,37.37561881381662,36362.324242831266
P_stationary,2,249971.5178488224,236750.0,33.82528223863795,40729.46579507379
P_stationary,3,209920.0338828288,229150.0,38.9859339294724,34203.62012964304
P_stationary,4,211976.6605229088,224950.0,37.90006197668317,34538.71952461105
P_truck,0,124835.4893519712,45700.0,13.074349815228123,20340.24851042189
P_truck,1,120362.4829894176,45100.0,13.38219556218279,19611.432838890243
P_truck,2,117129.8431753344,44100.0,13.44661580091374,19084.718060068433
P_truck,3,115513.1881498656,42900.0,13.263791621395395,18821.30606765861
P_truck,4,106440.0328555488,38700.0,12.985178790940266,17342.958568737708
P_aircraft,5,37807.606910016,15050.0,14.216715733404575,6160.236356873194
P_aircraft,6,43987.09492584001,14050.0,11.407566585874774,7167.100050535235
P_aircraft,7,0.0,250.0,inf,0.0
P_aircraft,8,11681.4779900928,4150.0,12.68797371702348,1903.3382776078279
P_aircraft,9,16882.705340265602,6750.0,14.279194223479587,2750.807674418803
P_drone,5,37746.60527476799,16300.0,15.422389719692092,6150.296968427427
P_drone,6,30606.956020742404,11000.0,12.835550931327594,4986.988033941036
P_drone,7,0.0,1000.0,inf,0.0
P_drone,8,11681.4779900928,4900.0,14.980981015280737,1903.3382776078279
P_drone,9,16882.705340265602,7500.0,15.865771359421764,2750.807674418803
P_OGI,5,110782.7683050816,48304.0,15.572303197840606,18050.548363250906
P_OGI,6,120689.1657700704,48704.0,14.412466606509025,19664.66136370356
