Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,944.25913,600.18459,344.07454,400.00000,355,357,0,2,0.00000,0.00000,400.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,944.25913,600.18459,344.07454,400.00000,355,0,0,0,0.00000,0.00000,0.00000,400.00000,0,,1,20,30,0.00000,,0,0,0,0
2022-01-03,944.48258,600.40804,344.07454,1000.00000,356,1,0,0,48.00000,0.00000,0.00000,0.00000,9,,0,0,0,1000.00000,,48,3,120,360
2022-01-04,942.69499,598.62044,344.07454,1000.00000,356,1,0,1,60.00000,0.00000,200.00000,0.00000,1,,0,0,0,1000.00000,,60,3,120,360
2022-01-05,951.40951,607.33496,344.07454,1000.00000,359,3,0,0,66.00000,0.00000,0.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-01-06,949.43571,607.33496,342.10074,500.00000,358,0,0,0,28.00000,0.00000,0.00000,0.00000,0,,0,0,0,500.00000,,28,1,30,120
2022-01-07,948.98881,607.33496,341.65384,0.00000,357,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,950.10605,608.89911,341.20695,0.00000,357,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,949.65916,608.45221,341.20695,0.00000,356,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,949.65916,608.45221,341.20695,0.00000,356,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,949.65916,608.45221,341.20695,0.00000,356,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,951.63296,608.45221,343.18075,0.00000,357,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,951.63296,608.45221,343.18075,0.00000,357,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,943.36534,608.45221,334.91313,0.00000,356,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,943.36534,608.45221,334.91313,0.00000,356,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,943.36534,608.45221,334.91313,0.00000,356,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,941.39153,608.45221,332.93933,0.00000,355,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,802.62957,469.69025,332.93933,8400.00000,315,2,42,0,0.00000,8400.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,650.64687,315.73374,334.91313,9600.00000,269,2,48,0,0.00000,9600.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,453.56466,119.32188,334.24278,11000.00000,215,2,55,0,0.00000,11000.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,376.47468,42.23190,334.24278,5200.00000,189,0,26,0,0.00000,5200.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,376.25123,42.00845,334.24278,0.00000,188,0,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
