Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,1147.48619,766.87770,380.60849,400.00000,380,380,0,0,0.00000,0.00000,0.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,1138.54822,757.93973,380.60849,400.00000,377,0,0,3,0.00000,0.00000,600.00000,400.00000,0,,1,20,30,0.00000,,0,0,0,0
2022-01-03,1117.54400,755.03489,362.50911,1000.00000,372,0,0,2,39.00000,0.00000,400.00000,0.00000,9,,0,0,0,1000.00000,,39,3,120,360
2022-01-04,1120.22539,757.71628,362.50911,1000.00000,373,1,0,0,38.00000,0.00000,0.00000,0.00000,1,,0,0,0,1000.00000,,38,3,120,360
2022-01-05,1114.41571,760.17422,354.24148,1000.00000,372,1,0,1,32.00000,0.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,32,3,120,360
2022-01-06,1111.73432,757.49283,354.24148,500.00000,371,0,0,1,20.00000,0.00000,200.00000,0.00000,0,,0,0,0,500.00000,,20,1,30,120
2022-01-07,1111.73432,757.49283,354.24148,0.00000,371,0,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-08,1115.08606,760.17422,354.91183,0.00000,373,2,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-09,1117.32055,762.40872,354.91183,0.00000,373,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-10,1117.09710,762.40872,354.68838,0.00000,373,1,0,0,0.00000,0.00000,0.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-11,1114.63916,759.72733,354.91183,0.00000,373,1,0,1,0.00000,0.00000,200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
