Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,1009.80424,746.32037,263.48386,2876.00000,374,376,0,2,38,0.00000,400.00000,2876.00000,,38,3,180,300
2022-01-02,1009.35734,746.32037,263.03696,2876.00000,373,0,0,0,45,0.00000,0.00000,2876.00000,,45,3,180,360
2022-01-03,1021.87049,750.56591,271.30458,2876.00000,374,2,0,1,36,0.00000,200.00000,2876.00000,,36,3,180,300
2022-01-04,1023.17395,750.11901,273.05494,2876.00000,374,2,0,1,77,0.00000,200.00000,2876.00000,,77,3,180,360
2022-01-05,1021.20015,750.11901,271.08114,0.00000,373,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,1028.35052,757.26938,271.08114,0.00000,375,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-07,1034.38365,763.30251,271.08114,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-08,1035.09124,765.98390,269.10733,0.00000,376,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-09,1034.86779,765.76045,269.10733,0.00000,375,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-10,1049.61544,771.79358,277.82185,0.00000,376,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,1049.83889,772.01703,277.82185,0.00000,377,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,1049.83889,772.01703,277.82185,0.00000,377,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,1054.97822,777.37981,277.59840,0.00000,378,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,1052.96718,783.41294,269.55423,0.00000,379,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,1052.96718,783.41294,269.55423,0.00000,379,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,909.28933,639.73510,269.55423,6800.00000,345,0,34,0,0,6800.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,766.72873,497.17450,269.55423,8200.00000,304,0,41,0,0,8200.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,644.79995,379.19332,265.60663,6000.00000,271,0,30,1,0,6000.00000,200.00000,0.00000,,0,0,0,0
2022-01-19,412.85966,147.25303,265.60663,13800.00000,204,2,69,0,0,13800.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,424.03212,157.97859,266.05353,0.00000,206,3,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-21,425.59627,159.54274,266.05353,0.00000,207,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,428.50111,162.44758,266.05353,0.00000,209,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,430.95905,164.90552,266.05353,0.00000,209,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-24,435.20458,169.15105,266.05353,0.00000,211,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-25,435.20458,169.15105,266.05353,0.00000,211,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-26,443.91910,177.86557,266.05353,0.00000,213,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-27,446.15359,180.54696,265.60663,0.00000,213,2,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-28,448.83499,183.22836,265.60663,0.00000,214,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-29,448.83499,183.22836,265.60663,0.00000,214,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-30,458.21985,183.67525,274.54460,0.00000,216,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-31,451.92603,184.12215,267.80388,0.00000,216,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-01,452.81983,184.34560,268.47423,0.00000,217,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-02,458.85296,190.37873,268.47423,0.00000,218,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-03,467.12058,190.37873,276.74185,0.00000,219,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-04,468.68472,191.94287,276.74185,0.00000,220,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-05,469.13162,191.94287,277.18875,0.00000,221,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-06,469.35507,192.16632,277.18875,0.00000,222,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-07,469.80197,192.61322,277.18875,0.00000,223,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-08,469.80197,192.61322,277.18875,0.00000,223,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-09,465.51919,195.29461,270.22458,0.00000,224,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-10,465.51919,195.29461,270.22458,0.00000,224,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-11,465.51919,195.29461,270.22458,0.00000,224,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-12,465.29574,195.07116,270.22458,0.00000,223,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-13,465.07229,194.84771,270.22458,0.00000,222,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-14,457.28881,197.97600,259.31281,0.00000,222,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-15,457.28881,197.97600,259.31281,0.00000,222,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-16,457.28881,197.97600,259.31281,0.00000,222,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-17,457.28881,197.97600,259.31281,0.00000,222,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-18,457.28881,197.97600,259.31281,0.00000,222,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-19,457.51226,198.19945,259.31281,0.00000,223,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-20,461.75780,202.44499,259.31281,0.00000,223,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-02-21,461.08745,202.44499,258.64246,0.00000,222,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-22,461.08745,202.44499,258.64246,0.00000,222,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-23,463.76884,205.12638,258.64246,0.00000,223,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-02-24,474.68061,214.06435,260.61626,0.00000,226,3,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
