Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),OGI Deployment Cost ($),OGI Sites flagged for Follow-Up,OGI Leaks tagged for repair,OGI Sites Visited,OGI Travel Time (Minutes),OGI Survey Time (Minutes)
2022-01-01,50390.21973,16089.41973,34300.80000,2876.00000,369,371,0,2,43,0.00000,400.00000,2876.00000,,43,3,180,300
2022-01-02,51252.83859,16088.03859,35164.80000,2876.00000,370,2,0,1,86,0.00000,200.00000,2876.00000,,86,3,180,360
2022-01-03,51546.59859,16088.03859,35458.56000,2876.00000,371,1,0,0,44,0.00000,0.00000,2876.00000,,44,3,180,300
2022-01-04,51549.67138,16091.11138,35458.56000,2876.00000,373,2,0,0,80,0.00000,0.00000,2876.00000,,80,3,180,360
2022-01-05,51413.31121,15954.75121,35458.56000,0.00000,373,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-06,51413.83031,15955.27031,35458.56000,0.00000,375,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-07,51413.42123,15954.86123,35458.56000,0.00000,374,0,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-08,51420.91762,15962.35762,35458.56000,0.00000,374,1,0,1,0,0.00000,200.00000,0.00000,,0,0,0,0
2022-01-09,51421.11337,15962.55337,35458.56000,0.00000,376,2,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-10,51633.66994,15985.02994,35648.64000,0.00000,380,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-11,53052.64133,16246.24133,36806.40000,0.00000,384,4,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-12,53053.75946,16247.35946,36806.40000,0.00000,385,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-13,53053.75946,16247.35946,36806.40000,0.00000,385,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-14,53054.70679,16248.30679,36806.40000,0.00000,386,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-15,52782.53159,16269.89159,36512.64000,0.00000,386,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-16,50107.54001,13681.30001,36426.24000,7000.00000,351,1,35,0,0,7000.00000,0.00000,0.00000,,0,0,0,0
2022-01-17,49215.61460,12789.37460,36426.24000,15400.00000,274,0,77,0,0,15400.00000,0.00000,0.00000,,0,0,0,0
2022-01-18,42941.70903,6601.86903,36339.84000,7000.00000,237,0,35,1,0,7000.00000,200.00000,0.00000,,0,0,0,0
2022-01-19,37460.26245,1224.10245,36236.16000,13800.00000,167,0,69,0,0,13800.00000,0.00000,0.00000,,0,0,0,0
2022-01-20,37605.52882,1369.36882,36236.16000,0.00000,168,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-21,36741.52882,1369.36882,35372.16000,0.00000,167,0,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-22,36845.20882,1369.36882,35475.84000,0.00000,168,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
2022-01-23,36860.73386,1384.89386,35475.84000,0.00000,169,1,0,0,0,0.00000,0.00000,0.00000,,0,0,0,0
