Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),truck Deployment Cost ($),truck Sites flagged for Follow-Up,truck Leaks tagged for repair,truck Sites Visited,truck Travel Time (Minutes),truck Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,9716.76352,6743.25037,2973.51315,400.00000,3636,3657,0,16,0.00000,0.00000,3200.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-02,9724.32355,6757.55112,2966.77243,400.00000,3640,8,0,3,0.00000,0.00000,600.00000,400.00000,0,,10,180,270,0.00000,,0,0,0,0
2022-01-03,9728.45736,6755.76353,2972.69383,1400.00000,3643,9,0,4,53.00000,0.00000,800.00000,400.00000,9,,10,180,270,1000.00000,,53,3,120,360
2022-01-04,9705.47933,6743.02692,2962.45241,1400.00000,3639,8,0,8,56.00000,0.00000,1600.00000,400.00000,9,,10,180,270,1000.00000,,56,3,120,360
2022-01-05,9689.16754,6727.60892,2961.55861,1400.00000,3635,5,0,6,65.00000,0.00000,1200.00000,400.00000,9,,10,180,270,1000.00000,,65,3,120,360
2022-01-06,9692.59376,6735.87655,2956.71721,1400.00000,3633,5,0,2,57.00000,0.00000,400.00000,400.00000,9,,10,180,270,1000.00000,,57,3,120,360
2022-01-07,9690.35927,6743.02692,2947.33235,1400.00000,3630,10,0,9,57.00000,0.00000,1800.00000,400.00000,9,,10,180,270,1000.00000,,57,3,120,360
2022-01-08,9696.69033,6761.12631,2935.56402,1400.00000,3633,10,0,4,48.00000,0.00000,800.00000,400.00000,9,,10,180,270,1000.00000,,48,3,120,360
2022-01-09,9685.44338,6754.19938,2931.24400,1400.00000,3635,11,0,8,54.00000,0.00000,1600.00000,400.00000,9,,10,180,270,1000.00000,,54,3,120,360
2022-01-10,9665.44468,6736.54689,2928.89779,1400.00000,3633,11,0,11,52.00000,0.00000,2200.00000,400.00000,9,,10,180,270,1000.00000,,52,3,120,360
2022-01-11,9654.45843,6724.70408,2929.75434,1400.00000,3630,11,0,11,50.00000,0.00000,2200.00000,400.00000,9,,10,180,270,1000.00000,,50,3,120,360
2022-01-12,9647.94116,6726.26823,2921.67293,1400.00000,3626,6,0,5,60.00000,0.00000,1000.00000,400.00000,9,,1,20,30,1000.00000,,60,3,120,360
2022-01-13,9656.69292,6720.23510,2936.45782,1000.00000,3627,5,0,3,60.00000,0.00000,600.00000,0.00000,9,,0,0,0,1000.00000,,60,3,120,360
2022-01-14,9644.44045,6718.00061,2926.43985,1000.00000,3625,9,0,8,69.00000,0.00000,1600.00000,0.00000,1,,0,0,0,1000.00000,,69,3,120,360
